title,image,published,description,category,author,image_relation,fake_news_label
Which insurance should you choose? A quick guide on the coverage you need,,2025-02-16 03:00:00 +0000,"No matter your level of wealth, you cannot prevent unexpected problems. Luckily, insurance can help keep your finances and life on track when the stuff hits the fan.
As a subject for delightful conversation, personal insurance ranks somewhere between polyp removal and credit default swaps. Which mea...",['technology'],Stephanie Mehta,Unknown,Unknown
"Ex-deputy alleges sheriff retaliated against him, illegally took his personal gun",,2025-02-18 00:13:58 +0000,"ST. LOUIS- A former St. Louis sheriff's deputy alleges that the new sheriff illegally took his gun after a false allegation, claiming he was impersonating an officer. 
Darryl Wilson said he was forced to resign shortly after the election of Alfred Montgomery, who was sworn in as sheriff in January. ...","['regional', 'st-louis']",Chris Hayes,No,Real
"The Truth About Wasteful Spending, Dr. Veronique de Rugy Weighs in on DOGE and Elon Musk, Kamala Harris the Front-Runner for Governor of California & the Absurd Reaction to J.D. Vance's Speech",,2025-02-17 23:00:00 +0000,"Hey, Bill O'Reilly here. Welcome to the No Spin News for Monday, February 17, 2025. President's Day. Stand up for your country. So we're working. I hope you had off. If you're here in the Northeast or in the upper Midwest, even the Midwest, can't do anything. It's too cold. It's freezing here. Terro...",['politics'],Bill O'Reilly,Unknown,Unknown
Fox News Politics Newletter: Duffy Calls Out Clinton,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/02/1024/512/duffy-clinton.jpg?ve=1&tl=1,2025-02-17 22:10:12 +0000,"Welcome to the Fox News Politics newsletter, with the latest updates on the Trump administration, exclusive interviews and more Fox News politics content.",['general'],Fox News,Unknown,Unknown
From Tech to Politics: How Elon Musk Is Empowering Far Right Across the Globe - Tesla (NASDAQ:TSLA),https://cdn.benzinga.com/files/images/story/2025/02/17/Elon-Musk-Personal-X-Account-With-Afd-An.jpeg?width=1200&height=800&fit=crop,2025-02-17 21:20:16 +0000,"According to a report, Elon Musk is supporting right-wing political movements and policies in no less than 18 countries.","['finance', 'trading']",Bibhu Pattnaik,Unknown,Unknown
Ivanka Trump admits making parents proud should NOT matter,https://i.dailymail.co.uk/1s/2025/02/17/18/95302901-0-image-m-16_1739815373792.jpg,2025-02-17 19:06:41 +0000,"The mom-of-three made the decision to quit a career in politics in November 2022

Ivanka, 43, took to Instagram and shared a post about 'your parents' pride'

Ivanka Trump has hinted at her relationsh...",['national'],Kirsty Mccormack,Yes,Real
Democrats force Hochul into an uncomfortable position over Adams,,2025-02-17 19:01:00 +0000,Nick Reisman is a reporter covering New York state government and politics for POLITICO....,['politics'],Nick Reisman,No,Real
2:00PM Water Cooler 2/17/2025 | naked capitalism,https://www.nakedcapitalism.com/wp-content/uploads/2025/02/mullen_normal.png,2025-02-17 19:00:11 +0000,"~ Today's Water Cooler: Politics, Syndemics; Humphrey's Executor on the chopping block; Elon's (putative) baby momma; Velvet ropes and the American drea",['economy'],Lambert Strether,No,Fake
Some of the country's most coveted voters are fed up with American democracy,,2025-02-17 18:43:28 +0000,"NAZARETH, Pennsylvania — President Donald Trump declared upon taking office that the U.S. had entered a ""new golden age,"" but it doesn't feel that way to a select group of voters from a state that helped deliver his victory.The voters — men and women, young and old — were part of a 15-person focus g...",['politics'],John Sakellariadis,No,Real
Mass resignations from Eric Adams' administration spark chaos in NYC government,,2025-02-17 18:11:12 +0000,Nick Reisman is a reporter covering New York state government and politics for POLITICO....,['politics'],"Sally Goldenberg, Nick Reisman, Janaki Chadha and Joe Anuta",No,Real
This Is the Way to Stop Elon Musk,https://theintercept.com/wp-content/uploads/2025/02/GettyImages-2198425937.jpg?fit=5551%2C3701&w=2048,2025-02-17 17:44:19 +0000,Senate Democrats have the power to block federal contracts to Tesla and SpaceX. It’s the path to pushing Musk out of politics.,['politics'],Sunjeev Bery,Unknown,Unknown
Trump’s Napoleon Quote Baits the Left Into Yet Another Meltdown,https://media.breitbart.com/media/2025/02/GettyImages-587490446-e1739813061163.jpg,2025-02-17 17:38:16 +0000,"“He who saves his Country does not violate any law,” Trump posted over the weekend. | Politics",['politics'],John Carney,Yes,Real
"Watching 'Shoah' in Berlin, 80 Years After Auschwitz",https://static01.nyt.com/images/2025/02/17/arts/17shoah-02/17shoah-02-facebookJumbo.png,2025-02-17 17:36:09 +0000,"Some commentators, including film critics and politicians, have expressed fears that politics will eclipse the movies themselves. Would scrubbing the Berlinale of political commitments altogether allo...",['general'],Beatrice Loayza,Yes,Real
Amish voters for Trump? The Amish and the religion factor in Republican electoral politics,,2025-02-17 17:26:43 +0000,"On November 5, 2024, as millions of Americans headed to the polls, billionaire Elon Musk posted a video on his social media platform X depicting a caravan of Amish individuals traveling via horse and buggy to vote for Donald Trump. The following day, in response to a post expressing gratitude to the...",['science'],phys,No,Fake
Are Elon Musk's politics costing Tesla sales?,"https://kubrick.htvapps.com/htv-prod-media.s3.amazonaws.com/images/gettyimages-2185095309-67b36a2ad179d.jpg?crop=1.00xw:0.847xh;0,0.153xh&resize=1200:*",2025-02-17 17:03:00 +0000,"Elon Musk is riding high politically, but his marquee company isn't doing as well. On Thursday, electric car manufacturer Tesla released its sales figures for the year's 4th quarter and last year over...","['regional', 'jackson', 'mississippi']",Chris Isidore,Yes,Real
Are Elon Musk's politics costing Tesla sales?,"https://kubrick.htvapps.com/htv-prod-media.s3.amazonaws.com/images/gettyimages-2185095309-67b36a2ad179d.jpg?crop=1.00xw:0.847xh;0,0.153xh&resize=1200:*",2025-02-17 17:03:00 +0000,"Elon Musk is riding high politically, but his marquee company isn't doing as well. On Thursday, electric car manufacturer Tesla released its sales figures for the year's 4th quarter and last year over...","['regional', 'milwaukee', 'wisconsin']",Chris Isidore,Yes,Real
Are Elon Musk's politics costing Tesla sales?,"https://kubrick.htvapps.com/htv-prod-media.s3.amazonaws.com/images/gettyimages-2185095309-67b36a2ad179d.jpg?crop=1.00xw:0.847xh;0,0.153xh&resize=1200:*",2025-02-17 17:03:00 +0000,"Elon Musk is riding high politically, but his marquee company isn't doing as well. On Thursday, electric car manufacturer Tesla released its sales figures for the year's 4th quarter and last year over...","['regional', 'baltimore', 'maryland']",Chris Isidore,Unknown,Unknown
"Anti-Tesla Protests, Sell-Offs Mount As Musk Raids The U.S. Government",https://cdn.motor1.com/images/mgl/Qev1m7/s1/shryl-crow.jpg,2025-02-17 16:00:00 +0000,"It’s time to acknowledge the elephant in the room here: Elon Musk’s meddling in global politics, far-right activism and wanton slash-and-burn of U.S government departments and programs via the so-called Department of Government Efficiency are increasingly inseparable from the average person’s percep...","['auto', 'ev']",Kevin Williams,No,Fake
Cross Purposes by Jonathan Rauch review – crises for Christianity and democracy,https://i.guim.co.uk/img/media/4b4e203c3321b92e19510943e81642a29d6dfcc5/0_187_5616_3370/master/5616.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&s=c931082791075f74c585356b6de05c2b,2025-02-17 14:28:43 +0000,"The Atlantic contributor frets about religion, politics and America – and the questions he poses are existential",['regional'],Lloyd Green,Yes,Real
How to Cut the Billionaires Behind This Coup Down to Size,,2025-02-17 13:27:41 +0000,"Americans these days don't much like billionaires. Our ultra-rich, Americans overwhelmingly believe, aren't paying enough in taxes. Polling earlier this month found that nearly three-quarters of the nation's likeliest voters — 74 percent — feel billionaires are paying ""too little' at tax time.Just h...","['left-wing', 'opinion']",Sam Pizzigati,No,Real
"Elon Musk’s efficiency department pushes to access taxpayer data from IRS, says report - US politics live",https://i.guim.co.uk/img/media/0f29dfb6d3121364fb2db38a63f164edc8f3ae26/523_1178_7210_4326/master/7210.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctbGl2ZS5wbmc&s=cd0f550b06ab9a4a8e52162dfdaed8a5,2025-02-17 13:19:39 +0000,"Staff at the Federal Aviation Administration receive emails saying they have been fired, upending rotas during period of busy air travel",['world'],Jane Clinton,No,Real
A Right-Wing Supreme Court Won't Save Us From This Right-Wing President,,2025-02-17 13:17:37 +0000,"It is well to remind ourselves that today is President's Day, not Dictator's Day. Of all the things the framers of the Constitution worried about, their biggest worry was that a president would become as powerful as a king. Which is why they created Congress and the judiciary — to check and constrai...","['left-wing', 'opinion']",Robert Reich,Unknown,Unknown
The Risks of Underestimating Competition from China,/resources/images/article_assets/2025/02/Feb25_15_L0tMFYOdBM_-hxUcl0nUsIY_-TZ4vpPY5VTQ_-JrUB91JQCb4_-mnyJEvSLtvk.jpg,2025-02-17 13:05:19 +0000,"Global executives in far too many industries are waiting to see Chinese products in their own markets before they take them seriously. But tariffs, geopolitics, and China’s evolving approach to global expansion mean that any company with a “wait and see” strategy will often be the last to recognize ...","['business', 'entrepreneur']",@harvardbiz,Unknown,Unknown
"Zachary Levi calls out corruption in politics, demands we hold leaders accountable",https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/02/1024/512/zachary-levi.jpg?ve=1&tl=1,2025-02-17 13:00:59 +0000,"""The Unbreakable Boy"" star Zachary Levi tells Fox News Digital that ""integrity"" makes a good leader, but the system is bogged down by ""corruption.""",['general'],Fox News,Yes,Real
Very personal': hundreds flock to Navalny grave on death anniversary,,2025-02-17 11:49:49 +0000,"Standing in the freezing cold at Moscow's Borisovsky Cemetery, 63-year-old Anna looked at the hundreds of people flocking to the grave of a man whose name the Kremlin has warned not to utter in public -- Alexei Navalny -- and could not hold back the tears.The child psychologist joined hundreds to ho...","['politics', 'world']",Agence France-Presse,Unknown,Unknown
Navalny's widow seeks to rally divided Russian opposition,,2025-02-17 11:39:09 +0000,"by Anna MALPASAlexei Navalny's widow received a standing ovation as she spoke in a packed church in Berlin Sunday on the anniversary of the Russian opposition leader's death behind bars.After avoiding the spotlight when the politician and anti-corruption campaigner was alive, Yulia Navalnaya has tak...","['politics', 'world']",Agence France-Presse,Unknown,Unknown
Singapore opposition leader fined for lying to parliament,,2025-02-17 11:28:13 +0000,"by Martin ABBUGAOSingapore's opposition leader was fined on Monday for lying to parliament while helping a fellow party member cover up a false witness account, but narrowly avoided being barred from contesting upcoming national elections.Pritam Singh, 48, secretary-general of the Workers' Party, wa...","['politics', 'world']",Agence France-Presse,Unknown,Unknown
There is much to be afraid of': Carl Lumbly on the fraught politics of 'Captain America',https://ca-times.brightspotcdn.com/dims4/default/f789037/2147483647/strip/true/crop/5000x2813+0+260/resize/1200x675!/quality/75/?url=https%3A%2F%2Fcalifornia-times-brightspot.s3.amazonaws.com%2Fef%2F24%2F9153ee8b4d7cb7ac18f2f81037cc%2Fre-0029-svluihgw.jpeg,2025-02-17 11:00:39 +0000,"The veteran actor, who became TV's first Black superhero 30 years ago in 'M.A.N.T.I.S.,' discusses the hope he draws from the latest entry in the Marvel Cinematic Universe.",['movie'],@gebraxton,Unknown,Unknown
Analysis: Trump vowed to take politics out of prosecutions. The Eric Adams case tells a different story,https://ca-times.brightspotcdn.com/dims4/default/fa09ebe/2147483647/strip/true/crop/5615x3158+0+292/resize/1200x675!/quality/75/?url=https%3A%2F%2Fcalifornia-times-brightspot.s3.amazonaws.com%2Fb8%2F9a%2Ff6e6c20a3d8082030bf84a782d87%2Fafca7ea0ee2a4be1a9b734c3c55e781d,2025-02-17 11:00:04 +0000,The handling of the Eric Adams case has put a spotlight on how the Trump administration could further politicize the Justice Department.,['politics'],@DavidGSavage,Yes,Real
Can Starmer save Ukraine?,https://e3.365dm.com/24/10/1600x900/skynews-pjas-politics-at-jack-and-sams_6709400.png?20250127102956,2025-02-17 07:00:00 +0000,"👉Listen to Politics At Jack And Sam's on your podcast app👈

Sky News' deputy political editor Sam Coates and Politico's Anne McElvoy look at the day ahead in British politics.

Although it's recess, S...","['politics', 'world']",Sky Uk Limited,No,Real
